"REF_DATE","GEO","DGUID","Indicator","Type of use","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2004","Canada","2016A000011124","Gross domestic product (GDP)","Medical use","Dollars","81","millions","6","v1001809178","1.10.1.0.0.0.0.0.0.0","0","","","","0"
"2004","Canada","2016A000011124","Gross domestic product (GDP)","Non-medical use","Dollars","81","millions","6","v1001809190","1.10.2.0.0.0.0.0.0.0","4545","","","","0"
"2005","Canada","2016A000011124","Total supply","Medical use","Dollars","81","millions","6","v1001809167","1.1.1.0.0.0.0.0.0.0","1","","","","0"
"2005","Canada","2016A000011124","Total supply","Non-medical use","Dollars","81","millions","6","v1001809179","1.1.2.0.0.0.0.0.0.0","6770","","","","0"
"2005","Canada","2016A000011124","Domestic production","Medical use","Dollars","81","millions","6","v1001809168","1.2.1.0.0.0.0.0.0.0","1","","","","0"
"2005","Canada","2016A000011124","Domestic production","Non-medical use","Dollars","81","millions","6","v1001809180","1.2.2.0.0.0.0.0.0.0","4695","","","","0"
"2005","Canada","2016A000011124","Domestic market production","Medical use","Dollars","81","millions","6","v1001809169","1.3.1.0.0.0.0.0.0.0","0","","","","0"
"2005","Canada","2016A000011124","Domestic market production","Non-medical use","Dollars","81","millions","6","v1001809181","1.3.2.0.0.0.0.0.0.0","4629","","","","0"
"2005","Canada","2016A000011124","Domestic own-use production","Medical use","Dollars","81","millions","6","v1001809170","1.4.1.0.0.0.0.0.0.0","1","","","","0"
"2005","Canada","2016A000011124","Domestic own-use production","Non-medical use","Dollars","81","millions","6","v1001809182","1.4.2.0.0.0.0.0.0.0","67","","","","0"
"2005","Canada","2016A000011124","Illegal purchases from abroad","Medical use","Dollars","81","millions","6","v1001809171","1.5.1.0.0.0.0.0.0.0","0","","","","0"
"2005","Canada","2016A000011124","Illegal purchases from abroad","Non-medical use","Dollars","81","millions","6","v1001809183","1.5.2.0.0.0.0.0.0.0","386","","","","0"
"2005","Canada","2016A000011124","Dealer margin","Medical use","Dollars","81","millions","6","v1001809173","1.6.1.0.0.0.0.0.0.0","0","","","","0"
"2005","Canada","2016A000011124","Dealer margin","Non-medical use","Dollars","81","millions","6","v1001809185","1.6.2.0.0.0.0.0.0.0","1690","","","","0"
"2005","Canada","2016A000011124","Total use","Medical use","Dollars","81","millions","6","v1001809174","1.7.1.0.0.0.0.0.0.0","1","","","","0"
"2005","Canada","2016A000011124","Total use","Non-medical use","Dollars","81","millions","6","v1001809186","1.7.2.0.0.0.0.0.0.0","6770","","","","0"
"2005","Canada","2016A000011124","Household final consumption expenditures","Medical use","Dollars","81","millions","6","v1001809175","1.8.1.0.0.0.0.0.0.0","1","","","","0"
"2005","Canada","2016A000011124","Household final consumption expenditures","Non-medical use","Dollars","81","millions","6","v1001809187","1.8.2.0.0.0.0.0.0.0","5754","","","","0"
"2005","Canada","2016A000011124","Illegal sales abroad","Medical use","Dollars","81","millions","6","v1001809176","1.9.1.0.0.0.0.0.0.0","0","","","","0"
"2005","Canada","2016A000011124","Illegal sales abroad","Non-medical use","Dollars","81","millions","6","v1001809188","1.9.2.0.0.0.0.0.0.0","1017","","","","0"
"2005","Canada","2016A000011124","Inventories","Medical use","Dollars","81","millions","6","v1001809172","1.11.1.0.0.0.0.0.0.0","0","","","","0"
"2005","Canada","2016A000011124","Inventories","Non-medical use","Dollars","81","millions","6","v1001809184","1.11.2.0.0.0.0.0.0.0","0","","","","0"
"2005","Canada","2016A000011124","Gross domestic product (GDP)","Medical use","Dollars","81","millions","6","v1001809178","1.10.1.0.0.0.0.0.0.0","0","","","","0"
"2005","Canada","2016A000011124","Gross domestic product (GDP)","Non-medical use","Dollars","81","millions","6","v1001809190","1.10.2.0.0.0.0.0.0.0","4544","","","","0"
"2006","Canada","2016A000011124","Total supply","Medical use","Dollars","81","millions","6","v1001809167","1.1.1.0.0.0.0.0.0.0","2","","","","0"
"2006","Canada","2016A000011124","Total supply","Non-medical use","Dollars","81","millions","6","v1001809179","1.1.2.0.0.0.0.0.0.0","6504","","","","0"
"2006","Canada","2016A000011124","Domestic production","Medical use","Dollars","81","millions","6","v1001809168","1.2.1.0.0.0.0.0.0.0","2","","","","0"
"2006","Canada","2016A000011124","Domestic production","Non-medical use","Dollars","81","millions","6","v1001809180","1.2.2.0.0.0.0.0.0.0","4511","","","","0"
"2006","Canada","2016A000011124","Domestic market production","Medical use","Dollars","81","millions","6","v1001809169","1.3.1.0.0.0.0.0.0.0","0","","","","0"
"2006","Canada","2016A000011124","Domestic market production","Non-medical use","Dollars","81","millions","6","v1001809181","1.3.2.0.0.0.0.0.0.0","4447","","","","0"
"2006","Canada","2016A000011124","Domestic own-use production","Medical use","Dollars","81","millions","6","v1001809170","1.4.1.0.0.0.0.0.0.0","2","","","","0"
"2006","Canada","2016A000011124","Domestic own-use production","Non-medical use","Dollars","81","millions","6","v1001809182","1.4.2.0.0.0.0.0.0.0","64","","","","0"
"2006","Canada","2016A000011124","Illegal purchases from abroad","Medical use","Dollars","81","millions","6","v1001809171","1.5.1.0.0.0.0.0.0.0","0","","","","0"
"2006","Canada","2016A000011124","Illegal purchases from abroad","Non-medical use","Dollars","81","millions","6","v1001809183","1.5.2.0.0.0.0.0.0.0","370","","","","0"
"2006","Canada","2016A000011124","Dealer margin","Medical use","Dollars","81","millions","6","v1001809173","1.6.1.0.0.0.0.0.0.0","0","","","","0"
"2006","Canada","2016A000011124","Dealer margin","Non-medical use","Dollars","81","millions","6","v1001809185","1.6.2.0.0.0.0.0.0.0","1624","","","","0"
"2006","Canada","2016A000011124","Total use","Medical use","Dollars","81","millions","6","v1001809174","1.7.1.0.0.0.0.0.0.0","2","","","","0"
"2006","Canada","2016A000011124","Total use","Non-medical use","Dollars","81","millions","6","v1001809186","1.7.2.0.0.0.0.0.0.0","6504","","","","0"
"2006","Canada","2016A000011124","Household final consumption expenditures","Medical use","Dollars","81","millions","6","v1001809175","1.8.1.0.0.0.0.0.0.0","2","","","","0"
"2006","Canada","2016A000011124","Household final consumption expenditures","Non-medical use","Dollars","81","millions","6","v1001809187","1.8.2.0.0.0.0.0.0.0","5527","","","","0"
"2006","Canada","2016A000011124","Illegal sales abroad","Medical use","Dollars","81","millions","6","v1001809176","1.9.1.0.0.0.0.0.0.0","0","","","","0"
"2006","Canada","2016A000011124","Illegal sales abroad","Non-medical use","Dollars","81","millions","6","v1001809188","1.9.2.0.0.0.0.0.0.0","977","","","","0"
"2006","Canada","2016A000011124","Inventories","Medical use","Dollars","81","millions","6","v1001809172","1.11.1.0.0.0.0.0.0.0","0","","","","0"
"2006","Canada","2016A000011124","Inventories","Non-medical use","Dollars","81","millions","6","v1001809184","1.11.2.0.0.0.0.0.0.0","0","","","","0"
"2006","Canada","2016A000011124","Gross domestic product (GDP)","Medical use","Dollars","81","millions","6","v1001809178","1.10.1.0.0.0.0.0.0.0","0","","","","0"
"2006","Canada","2016A000011124","Gross domestic product (GDP)","Non-medical use","Dollars","81","millions","6","v1001809190","1.10.2.0.0.0.0.0.0.0","4367","","","","0"
"2007","Canada","2016A000011124","Total supply","Medical use","Dollars","81","millions","6","v1001809167","1.1.1.0.0.0.0.0.0.0","2","","","","0"
"2007","Canada","2016A000011124","Total supply","Non-medical use","Dollars","81","millions","6","v1001809179","1.1.2.0.0.0.0.0.0.0","6146","","","","0"
"2007","Canada","2016A000011124","Domestic production","Medical use","Dollars","81","millions","6","v1001809168","1.2.1.0.0.0.0.0.0.0","2","","","","0"
"2007","Canada","2016A000011124","Domestic production","Non-medical use","Dollars","81","millions","6","v1001809180","1.2.2.0.0.0.0.0.0.0","4263","","","","0"
"2007","Canada","2016A000011124","Domestic market production","Medical use","Dollars","81","millions","6","v1001809169","1.3.1.0.0.0.0.0.0.0","0","","","","0"
"2007","Canada","2016A000011124","Domestic market production","Non-medical use","Dollars","81","millions","6","v1001809181","1.3.2.0.0.0.0.0.0.0","4202","","","","0"
"2007","Canada","2016A000011124","Domestic own-use production","Medical use","Dollars","81","millions","6","v1001809170","1.4.1.0.0.0.0.0.0.0","2","","","","0"
"2007","Canada","2016A000011124","Domestic own-use production","Non-medical use","Dollars","81","millions","6","v1001809182","1.4.2.0.0.0.0.0.0.0","60","","","","0"
"2007","Canada","2016A000011124","Illegal purchases from abroad","Medical use","Dollars","81","millions","6","v1001809171","1.5.1.0.0.0.0.0.0.0","0","","","","0"
"2007","Canada","2016A000011124","Illegal purchases from abroad","Non-medical use","Dollars","81","millions","6","v1001809183","1.5.2.0.0.0.0.0.0.0","349","","","","0"
"2007","Canada","2016A000011124","Dealer margin","Medical use","Dollars","81","millions","6","v1001809173","1.6.1.0.0.0.0.0.0.0","0","","","","0"
"2007","Canada","2016A000011124","Dealer margin","Non-medical use","Dollars","81","millions","6","v1001809185","1.6.2.0.0.0.0.0.0.0","1535","","","","0"
"2007","Canada","2016A000011124","Total use","Medical use","Dollars","81","millions","6","v1001809174","1.7.1.0.0.0.0.0.0.0","2","","","","0"
"2007","Canada","2016A000011124","Total use","Non-medical use","Dollars","81","millions","6","v1001809186","1.7.2.0.0.0.0.0.0.0","6146","","","","0"
"2007","Canada","2016A000011124","Household final consumption expenditures","Medical use","Dollars","81","millions","6","v1001809175","1.8.1.0.0.0.0.0.0.0","2","","","","0"
"2007","Canada","2016A000011124","Household final consumption expenditures","Non-medical use","Dollars","81","millions","6","v1001809187","1.8.2.0.0.0.0.0.0.0","5221","","","","0"
"2007","Canada","2016A000011124","Illegal sales abroad","Medical use","Dollars","81","millions","6","v1001809176","1.9.1.0.0.0.0.0.0.0","0","","","","0"
"2007","Canada","2016A000011124","Illegal sales abroad","Non-medical use","Dollars","81","millions","6","v1001809188","1.9.2.0.0.0.0.0.0.0","924","","","","0"
"2007","Canada","2016A000011124","Inventories","Medical use","Dollars","81","millions","6","v1001809172","1.11.1.0.0.0.0.0.0.0","0","","","","0"
"2007","Canada","2016A000011124","Inventories","Non-medical use","Dollars","81","millions","6","v1001809184","1.11.2.0.0.0.0.0.0.0","0","","","","0"
"2007","Canada","2016A000011124","Gross domestic product (GDP)","Medical use","Dollars","81","millions","6","v1001809178","1.10.1.0.0.0.0.0.0.0","0","","","","0"
"2007","Canada","2016A000011124","Gross domestic product (GDP)","Non-medical use","Dollars","81","millions","6","v1001809190","1.10.2.0.0.0.0.0.0.0","4127","","","","0"
"2008","Canada","2016A000011124","Total supply","Medical use","Dollars","81","millions","6","v1001809167","1.1.1.0.0.0.0.0.0.0","3","","","","0"
"2008","Canada","2016A000011124","Total supply","Non-medical use","Dollars","81","millions","6","v1001809179","1.1.2.0.0.0.0.0.0.0","6132","","","","0"
"2008","Canada","2016A000011124","Domestic production","Medical use","Dollars","81","millions","6","v1001809168","1.2.1.0.0.0.0.0.0.0","3","","","","0"
"2008","Canada","2016A000011124","Domestic production","Non-medical use","Dollars","81","millions","6","v1001809180","1.2.2.0.0.0.0.0.0.0","4252","","","","0"
"2008","Canada","2016A000011124","Domestic market production","Medical use","Dollars","81","millions","6","v1001809169","1.3.1.0.0.0.0.0.0.0","0","","","","0"
"2008","Canada","2016A000011124","Domestic market production","Non-medical use","Dollars","81","millions","6","v1001809181","1.3.2.0.0.0.0.0.0.0","4192","","","","0"
"2008","Canada","2016A000011124","Domestic own-use production","Medical use","Dollars","81","millions","6","v1001809170","1.4.1.0.0.0.0.0.0.0","3","","","","0"
"2008","Canada","2016A000011124","Domestic own-use production","Non-medical use","Dollars","81","millions","6","v1001809182","1.4.2.0.0.0.0.0.0.0","61","","","","0"
"2008","Canada","2016A000011124","Illegal purchases from abroad","Medical use","Dollars","81","millions","6","v1001809171","1.5.1.0.0.0.0.0.0.0","0","","","","0"
"2008","Canada","2016A000011124","Illegal purchases from abroad","Non-medical use","Dollars","81","millions","6","v1001809183","1.5.2.0.0.0.0.0.0.0","348","","","","0"
"2008","Canada","2016A000011124","Dealer margin","Medical use","Dollars","81","millions","6","v1001809173","1.6.1.0.0.0.0.0.0.0","0","","","","0"
"2008","Canada","2016A000011124","Dealer margin","Non-medical use","Dollars","81","millions","6","v1001809185","1.6.2.0.0.0.0.0.0.0","1531","","","","0"
"2008","Canada","2016A000011124","Total use","Medical use","Dollars","81","millions","6","v1001809174","1.7.1.0.0.0.0.0.0.0","3","","","","0"
"2008","Canada","2016A000011124","Total use","Non-medical use","Dollars","81","millions","6","v1001809186","1.7.2.0.0.0.0.0.0.0","6132","","","","0"
"2008","Canada","2016A000011124","Household final consumption expenditures","Medical use","Dollars","81","millions","6","v1001809175","1.8.1.0.0.0.0.0.0.0","3","","","","0"
"2008","Canada","2016A000011124","Household final consumption expenditures","Non-medical use","Dollars","81","millions","6","v1001809187","1.8.2.0.0.0.0.0.0.0","5209","","","","0"
"2008","Canada","2016A000011124","Illegal sales abroad","Medical use","Dollars","81","millions","6","v1001809176","1.9.1.0.0.0.0.0.0.0","0","","","","0"
"2008","Canada","2016A000011124","Illegal sales abroad","Non-medical use","Dollars","81","millions","6","v1001809188","1.9.2.0.0.0.0.0.0.0","923","","","","0"
"2008","Canada","2016A000011124","Inventories","Medical use","Dollars","81","millions","6","v1001809172","1.11.1.0.0.0.0.0.0.0","0","","","","0"
"2008","Canada","2016A000011124","Inventories","Non-medical use","Dollars","81","millions","6","v1001809184","1.11.2.0.0.0.0.0.0.0","0","","","","0"
"2008","Canada","2016A000011124","Gross domestic product (GDP)","Medical use","Dollars","81","millions","6","v1001809178","1.10.1.0.0.0.0.0.0.0","1","","","","0"
"2008","Canada","2016A000011124","Gross domestic product (GDP)","Non-medical use","Dollars","81","millions","6","v1001809190","1.10.2.0.0.0.0.0.0.0","4117","","","","0"
"2009","Canada","2016A000011124","Total supply","Medical use","Dollars","81","millions","6","v1001809167","1.1.1.0.0.0.0.0.0.0","4","","","","0"
"2009","Canada","2016A000011124","Total supply","Non-medical use","Dollars","81","millions","6","v1001809179","1.1.2.0.0.0.0.0.0.0","5909","","","","0"
"2009","Canada","2016A000011124","Domestic production","Medical use","Dollars","81","millions","6","v1001809168","1.2.1.0.0.0.0.0.0.0","4","","","","0"
"2009","Canada","2016A000011124","Domestic production","Non-medical use","Dollars","81","millions","6","v1001809180","1.2.2.0.0.0.0.0.0.0","4099","","","","0"
"2009","Canada","2016A000011124","Domestic market production","Medical use","Dollars","81","millions","6","v1001809169","1.3.1.0.0.0.0.0.0.0","1","","","","0"
"2009","Canada","2016A000011124","Domestic market production","Non-medical use","Dollars","81","millions","6","v1001809181","1.3.2.0.0.0.0.0.0.0","4040","","","","0"
"2009","Canada","2016A000011124","Domestic own-use production","Medical use","Dollars","81","millions","6","v1001809170","1.4.1.0.0.0.0.0.0.0","4","","","","0"
"2009","Canada","2016A000011124","Domestic own-use production","Non-medical use","Dollars","81","millions","6","v1001809182","1.4.2.0.0.0.0.0.0.0","59","","","","0"
"2009","Canada","2016A000011124","Illegal purchases from abroad","Medical use","Dollars","81","millions","6","v1001809171","1.5.1.0.0.0.0.0.0.0","0","","","","0"
"2009","Canada","2016A000011124","Illegal purchases from abroad","Non-medical use","Dollars","81","millions","6","v1001809183","1.5.2.0.0.0.0.0.0.0","335","","","","0"
"2009","Canada","2016A000011124","Dealer margin","Medical use","Dollars","81","millions","6","v1001809173","1.6.1.0.0.0.0.0.0.0","0","","","","0"
"2009","Canada","2016A000011124","Dealer margin","Non-medical use","Dollars","81","millions","6","v1001809185","1.6.2.0.0.0.0.0.0.0","1476","","","","0"
"2009","Canada","2016A000011124","Total use","Medical use","Dollars","81","millions","6","v1001809174","1.7.1.0.0.0.0.0.0.0","4","","","","0"
"2009","Canada","2016A000011124","Total use","Non-medical use","Dollars","81","millions","6","v1001809186","1.7.2.0.0.0.0.0.0.0","5909","","","","0"
"2009","Canada","2016A000011124","Household final consumption expenditures","Medical use","Dollars","81","millions","6","v1001809175","1.8.1.0.0.0.0.0.0.0","4","","","","0"
"2009","Canada","2016A000011124","Household final consumption expenditures","Non-medical use","Dollars","81","millions","6","v1001809187","1.8.2.0.0.0.0.0.0.0","5019","","","","0"
"2009","Canada","2016A000011124","Illegal sales abroad","Medical use","Dollars","81","millions","6","v1001809176","1.9.1.0.0.0.0.0.0.0","0","","","","0"
"2009","Canada","2016A000011124","Illegal sales abroad","Non-medical use","Dollars","81","millions","6","v1001809188","1.9.2.0.0.0.0.0.0.0","890","","","","0"
"2009","Canada","2016A000011124","Inventories","Medical use","Dollars","81","millions","6","v1001809172","1.11.1.0.0.0.0.0.0.0","0","","","","0"
"2009","Canada","2016A000011124","Inventories","Non-medical use","Dollars","81","millions","6","v1001809184","1.11.2.0.0.0.0.0.0.0","0","","","","0"
"2009","Canada","2016A000011124","Gross domestic product (GDP)","Medical use","Dollars","81","millions","6","v1001809178","1.10.1.0.0.0.0.0.0.0","1","","","","0"
"2009","Canada","2016A000011124","Gross domestic product (GDP)","Non-medical use","Dollars","81","millions","6","v1001809190","1.10.2.0.0.0.0.0.0.0","3968","","","","0"
"2010","Canada","2016A000011124","Total supply","Medical use","Dollars","81","millions","6","v1001809167","1.1.1.0.0.0.0.0.0.0","6","","","","0"
"2010","Canada","2016A000011124","Total supply","Non-medical use","Dollars","81","millions","6","v1001809179","1.1.2.0.0.0.0.0.0.0","5871","","","","0"
"2010","Canada","2016A000011124","Domestic production","Medical use","Dollars","81","millions","6","v1001809168","1.2.1.0.0.0.0.0.0.0","6","","","","0"
"2010","Canada","2016A000011124","Domestic production","Non-medical use","Dollars","81","millions","6","v1001809180","1.2.2.0.0.0.0.0.0.0","4071","","","","0"
"2010","Canada","2016A000011124","Domestic market production","Medical use","Dollars","81","millions","6","v1001809169","1.3.1.0.0.0.0.0.0.0","1","","","","0"
"2010","Canada","2016A000011124","Domestic market production","Non-medical use","Dollars","81","millions","6","v1001809181","1.3.2.0.0.0.0.0.0.0","4012","","","","0"
"2010","Canada","2016A000011124","Domestic own-use production","Medical use","Dollars","81","millions","6","v1001809170","1.4.1.0.0.0.0.0.0.0","5","","","","0"
"2010","Canada","2016A000011124","Domestic own-use production","Non-medical use","Dollars","81","millions","6","v1001809182","1.4.2.0.0.0.0.0.0.0","59","","","","0"
"2010","Canada","2016A000011124","Illegal purchases from abroad","Medical use","Dollars","81","millions","6","v1001809171","1.5.1.0.0.0.0.0.0.0","0","","","","0"
"2010","Canada","2016A000011124","Illegal purchases from abroad","Non-medical use","Dollars","81","millions","6","v1001809183","1.5.2.0.0.0.0.0.0.0","333","","","","0"
"2010","Canada","2016A000011124","Dealer margin","Medical use","Dollars","81","millions","6","v1001809173","1.6.1.0.0.0.0.0.0.0","0","","","","0"
"2010","Canada","2016A000011124","Dealer margin","Non-medical use","Dollars","81","millions","6","v1001809185","1.6.2.0.0.0.0.0.0.0","1466","","","","0"
"2010","Canada","2016A000011124","Total use","Medical use","Dollars","81","millions","6","v1001809174","1.7.1.0.0.0.0.0.0.0","6","","","","0"
"2010","Canada","2016A000011124","Total use","Non-medical use","Dollars","81","millions","6","v1001809186","1.7.2.0.0.0.0.0.0.0","5871","","","","0"
"2010","Canada","2016A000011124","Household final consumption expenditures","Medical use","Dollars","81","millions","6","v1001809175","1.8.1.0.0.0.0.0.0.0","6","","","","0"
"2010","Canada","2016A000011124","Household final consumption expenditures","Non-medical use","Dollars","81","millions","6","v1001809187","1.8.2.0.0.0.0.0.0.0","4986","","","","0"
"2010","Canada","2016A000011124","Illegal sales abroad","Medical use","Dollars","81","millions","6","v1001809176","1.9.1.0.0.0.0.0.0.0","0","","","","0"
"2010","Canada","2016A000011124","Illegal sales abroad","Non-medical use","Dollars","81","millions","6","v1001809188","1.9.2.0.0.0.0.0.0.0","885","","","","0"
"2010","Canada","2016A000011124","Inventories","Medical use","Dollars","81","millions","6","v1001809172","1.11.1.0.0.0.0.0.0.0","0","","","","0"
"2010","Canada","2016A000011124","Inventories","Non-medical use","Dollars","81","millions","6","v1001809184","1.11.2.0.0.0.0.0.0.0","0","","","","0"
"2010","Canada","2016A000011124","Gross domestic product (GDP)","Medical use","Dollars","81","millions","6","v1001809178","1.10.1.0.0.0.0.0.0.0","1","","","","0"
"2010","Canada","2016A000011124","Gross domestic product (GDP)","Non-medical use","Dollars","81","millions","6","v1001809190","1.10.2.0.0.0.0.0.0.0","3915","","","","0"
"2011","Canada","2016A000011124","Total supply","Medical use","Dollars","81","millions","6","v1001809167","1.1.1.0.0.0.0.0.0.0","9","","","","0"
"2011","Canada","2016A000011124","Total supply","Non-medical use","Dollars","81","millions","6","v1001809179","1.1.2.0.0.0.0.0.0.0","6188","","","","0"
"2011","Canada","2016A000011124","Domestic production","Medical use","Dollars","81","millions","6","v1001809168","1.2.1.0.0.0.0.0.0.0","8","","","","0"
"2011","Canada","2016A000011124","Domestic production","Non-medical use","Dollars","81","millions","6","v1001809180","1.2.2.0.0.0.0.0.0.0","4293","","","","0"
"2011","Canada","2016A000011124","Domestic market production","Medical use","Dollars","81","millions","6","v1001809169","1.3.1.0.0.0.0.0.0.0","1","","","","0"
"2011","Canada","2016A000011124","Domestic market production","Non-medical use","Dollars","81","millions","6","v1001809181","1.3.2.0.0.0.0.0.0.0","4229","","","","0"
"2011","Canada","2016A000011124","Domestic own-use production","Medical use","Dollars","81","millions","6","v1001809170","1.4.1.0.0.0.0.0.0.0","7","","","","0"
"2011","Canada","2016A000011124","Domestic own-use production","Non-medical use","Dollars","81","millions","6","v1001809182","1.4.2.0.0.0.0.0.0.0","64","","","","0"
"2011","Canada","2016A000011124","Illegal purchases from abroad","Medical use","Dollars","81","millions","6","v1001809171","1.5.1.0.0.0.0.0.0.0","0","","","","0"
"2011","Canada","2016A000011124","Illegal purchases from abroad","Non-medical use","Dollars","81","millions","6","v1001809183","1.5.2.0.0.0.0.0.0.0","350","","","","0"
"2011","Canada","2016A000011124","Dealer margin","Medical use","Dollars","81","millions","6","v1001809173","1.6.1.0.0.0.0.0.0.0","0","","","","0"
"2011","Canada","2016A000011124","Dealer margin","Non-medical use","Dollars","81","millions","6","v1001809185","1.6.2.0.0.0.0.0.0.0","1545","","","","0"
"2011","Canada","2016A000011124","Total use","Medical use","Dollars","81","millions","6","v1001809174","1.7.1.0.0.0.0.0.0.0","9","","","","0"
"2011","Canada","2016A000011124","Total use","Non-medical use","Dollars","81","millions","6","v1001809186","1.7.2.0.0.0.0.0.0.0","6188","","","","0"
"2011","Canada","2016A000011124","Household final consumption expenditures","Medical use","Dollars","81","millions","6","v1001809175","1.8.1.0.0.0.0.0.0.0","9","","","","0"
"2011","Canada","2016A000011124","Household final consumption expenditures","Non-medical use","Dollars","81","millions","6","v1001809187","1.8.2.0.0.0.0.0.0.0","5215","","","","0"
"2011","Canada","2016A000011124","Illegal sales abroad","Medical use","Dollars","81","millions","6","v1001809176","1.9.1.0.0.0.0.0.0.0","0","","","","0"
"2011","Canada","2016A000011124","Illegal sales abroad","Non-medical use","Dollars","81","millions","6","v1001809188","1.9.2.0.0.0.0.0.0.0","973","","","","0"
"2011","Canada","2016A000011124","Inventories","Medical use","Dollars","81","millions","6","v1001809172","1.11.1.0.0.0.0.0.0.0","0","","","","0"
"2011","Canada","2016A000011124","Inventories","Non-medical use","Dollars","81","millions","6","v1001809184","1.11.2.0.0.0.0.0.0.0","0","","","","0"
"2011","Canada","2016A000011124","Gross domestic product (GDP)","Medical use","Dollars","81","millions","6","v1001809178","1.10.1.0.0.0.0.0.0.0","2","","","","0"
"2011","Canada","2016A000011124","Gross domestic product (GDP)","Non-medical use","Dollars","81","millions","6","v1001809190","1.10.2.0.0.0.0.0.0.0","4139","","","","0"
"2012","Canada","2016A000011124","Total supply","Medical use","Dollars","81","millions","6","v1001809167","1.1.1.0.0.0.0.0.0.0","12","","","","0"
"2012","Canada","2016A000011124","Total supply","Non-medical use","Dollars","81","millions","6","v1001809179","1.1.2.0.0.0.0.0.0.0","6644","","","","0"
"2012","Canada","2016A000011124","Domestic production","Medical use","Dollars","81","millions","6","v1001809168","1.2.1.0.0.0.0.0.0.0","12","","","","0"
"2012","Canada","2016A000011124","Domestic production","Non-medical use","Dollars","81","millions","6","v1001809180","1.2.2.0.0.0.0.0.0.0","4614","","","","0"
"2012","Canada","2016A000011124","Domestic market production","Medical use","Dollars","81","millions","6","v1001809169","1.3.1.0.0.0.0.0.0.0","2","","","","0"
"2012","Canada","2016A000011124","Domestic market production","Non-medical use","Dollars","81","millions","6","v1001809181","1.3.2.0.0.0.0.0.0.0","4543","","","","0"
"2012","Canada","2016A000011124","Domestic own-use production","Medical use","Dollars","81","millions","6","v1001809170","1.4.1.0.0.0.0.0.0.0","10","","","","0"
"2012","Canada","2016A000011124","Domestic own-use production","Non-medical use","Dollars","81","millions","6","v1001809182","1.4.2.0.0.0.0.0.0.0","71","","","","0"
"2012","Canada","2016A000011124","Illegal purchases from abroad","Medical use","Dollars","81","millions","6","v1001809171","1.5.1.0.0.0.0.0.0.0","0","","","","0"
"2012","Canada","2016A000011124","Illegal purchases from abroad","Non-medical use","Dollars","81","millions","6","v1001809183","1.5.2.0.0.0.0.0.0.0","371","","","","0"
"2012","Canada","2016A000011124","Dealer margin","Medical use","Dollars","81","millions","6","v1001809173","1.6.1.0.0.0.0.0.0.0","0","","","","0"
"2012","Canada","2016A000011124","Dealer margin","Non-medical use","Dollars","81","millions","6","v1001809185","1.6.2.0.0.0.0.0.0.0","1660","","","","0"
"2012","Canada","2016A000011124","Total use","Medical use","Dollars","81","millions","6","v1001809174","1.7.1.0.0.0.0.0.0.0","12","","","","0"
"2012","Canada","2016A000011124","Total use","Non-medical use","Dollars","81","millions","6","v1001809186","1.7.2.0.0.0.0.0.0.0","6644","","","","0"
"2012","Canada","2016A000011124","Household final consumption expenditures","Medical use","Dollars","81","millions","6","v1001809175","1.8.1.0.0.0.0.0.0.0","12","","","","0"
"2012","Canada","2016A000011124","Household final consumption expenditures","Non-medical use","Dollars","81","millions","6","v1001809187","1.8.2.0.0.0.0.0.0.0","5517","","","","0"
"2012","Canada","2016A000011124","Illegal sales abroad","Medical use","Dollars","81","millions","6","v1001809176","1.9.1.0.0.0.0.0.0.0","0","","","","0"
"2012","Canada","2016A000011124","Illegal sales abroad","Non-medical use","Dollars","81","millions","6","v1001809188","1.9.2.0.0.0.0.0.0.0","1127","","","","0"
"2012","Canada","2016A000011124","Inventories","Medical use","Dollars","81","millions","6","v1001809172","1.11.1.0.0.0.0.0.0.0","0","","","","0"
"2012","Canada","2016A000011124","Inventories","Non-medical use","Dollars","81","millions","6","v1001809184","1.11.2.0.0.0.0.0.0.0","0","","","","0"
"2012","Canada","2016A000011124","Gross domestic product (GDP)","Medical use","Dollars","81","millions","6","v1001809178","1.10.1.0.0.0.0.0.0.0","2","","","","0"
"2012","Canada","2016A000011124","Gross domestic product (GDP)","Non-medical use","Dollars","81","millions","6","v1001809190","1.10.2.0.0.0.0.0.0.0","4394","","","","0"
"2013","Canada","2016A000011124","Total supply","Medical use","Dollars","81","millions","6","v1001809167","1.1.1.0.0.0.0.0.0.0","18","","","","0"
"2013","Canada","2016A000011124","Total supply","Non-medical use","Dollars","81","millions","6","v1001809179","1.1.2.0.0.0.0.0.0.0","7118","","","","0"
"2013","Canada","2016A000011124","Domestic production","Medical use","Dollars","81","millions","6","v1001809168","1.2.1.0.0.0.0.0.0.0","18","","","","0"
"2013","Canada","2016A000011124","Domestic production","Non-medical use","Dollars","81","millions","6","v1001809180","1.2.2.0.0.0.0.0.0.0","4950","","","","0"
"2013","Canada","2016A000011124","Domestic market production","Medical use","Dollars","81","millions","6","v1001809169","1.3.1.0.0.0.0.0.0.0","3","","","","0"
"2013","Canada","2016A000011124","Domestic market production","Non-medical use","Dollars","81","millions","6","v1001809181","1.3.2.0.0.0.0.0.0.0","4871","","","","0"
