"REF_DATE","GEO","DGUID","Indicator","Authority","Type of use","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1995-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","3551","","","","0"
"1995-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","0","","","","0"
"1995-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"1995-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"1995-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","3590","","","","0"
"1995-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","0","","","","0"
"1995-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"1995-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"1995-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","3637","","","","0"
"1996-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","0","","","","0"
"1996-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"1996-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"1996-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","3692","","","","0"
"1996-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","0","","","","0"
"1996-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"1996-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"1996-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","3755","","","","0"
"1996-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","0","","","","0"
"1996-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"1996-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"1996-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","3826","","","","0"
"1996-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","0","","","","0"
"1996-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"1996-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"1996-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","3905","","","","0"
"1997-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","0","","","","0"
"1997-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"1997-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"1997-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","3993","","","","0"
"1997-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","0","","","","0"
"1997-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"1997-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"1997-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","4064","","","","0"
"1997-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","0","","","","0"
"1997-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"1997-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"1997-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","4121","","","","0"
"1997-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","0","","","","0"
"1997-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"1997-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"1997-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","4162","","","","0"
"1998-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","0","","","","0"
"1998-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"1998-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"1998-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","4189","","","","0"
"1998-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","0","","","","0"
"1998-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"1998-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"1998-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","4229","","","","0"
"1998-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","0","","","","0"
"1998-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"1998-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"1998-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","4283","","","","0"
"1998-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","0","","","","0"
"1998-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"1998-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"1998-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","4350","","","","0"
"1999-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","0","","","","0"
"1999-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"1999-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"1999-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","4431","","","","0"
"1999-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","0","","","","0"
"1999-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"1999-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"1999-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","4510","","","","0"
"1999-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","0","","","","0"
"1999-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"1999-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"1999-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","4587","","","","0"
"1999-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","0","","","","0"
"1999-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"1999-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"1999-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","4662","","","","0"
"2000-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","0","","","","0"
"2000-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2000-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2000-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","4734","","","","0"
"2000-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","0","","","","0"
"2000-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2000-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2000-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","4805","","","","0"
"2000-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","0","","","","0"
"2000-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2000-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2000-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","4875","","","","0"
"2000-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","0","","","","0"
"2000-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2000-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2000-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","4944","","","","0"
"2001-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","0","","","","0"
"2001-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2001-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2001-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5011","","","","0"
"2001-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","0","","","","0"
"2001-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2001-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2001-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5078","","","","0"
"2001-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","0","","","","0"
"2001-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2001-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2001-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5145","","","","0"
"2001-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","1","","","","0"
"2001-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2001-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2001-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5210","","","","0"
"2002-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","1","","","","0"
"2002-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2002-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2002-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5276","","","","0"
"2002-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","1","","","","0"
"2002-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2002-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2002-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5340","","","","0"
"2002-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","1","","","","0"
"2002-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2002-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2002-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5404","","","","0"
"2002-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","1","","","","0"
"2002-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2002-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2002-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5466","","","","0"
"2003-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","1","","","","0"
"2003-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2003-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2003-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5528","","","","0"
"2003-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","1","","","","0"
"2003-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2003-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2003-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5584","","","","0"
"2003-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","1","","","","0"
"2003-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2003-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2003-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5635","","","","0"
"2003-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","1","","","","0"
"2003-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2003-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2003-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5681","","","","0"
"2004-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","1","","","","0"
"2004-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2004-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2004-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5720","","","","0"
"2004-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","1","","","","0"
"2004-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2004-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2004-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5751","","","","0"
"2004-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","1","","","","0"
"2004-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2004-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2004-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5772","","","","0"
"2004-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","1","","","","0"
"2004-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2004-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2004-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5785","","","","0"
"2005-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","1","","","","0"
"2005-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2005-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2005-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5788","","","","0"
"2005-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","1","","","","0"
"2005-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2005-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2005-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5776","","","","0"
"2005-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","2","","","","0"
"2005-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2005-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2005-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5748","","","","0"
"2005-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","2","","","","0"
"2005-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2005-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2005-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5704","","","","0"
"2006-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","2","","","","0"
"2006-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2006-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2006-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5645","","","","0"
"2006-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","2","","","","0"
"2006-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2006-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2006-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5574","","","","0"
"2006-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","2","","","","0"
"2006-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2006-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2006-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5491","","","","0"
"2006-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","2","","","","0"
"2006-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2006-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
